gene_id	gene_name	gene_type	logFC	AveExpr	t	P.Value	adj.P.Val	B	AvgExpr_allPD	AvgExpr_allControls
ENSG00000102796.10	DHRS12	protein_coding	0,0607964822069329	4,35730857787823	2,63474923530971	0,00850137261563244	0,0271597837548863	-3,23072756933988	4,40361931868094	4,32641876703689
ENSG00000121542.11	SEC22A	protein_coding	-0,0295639651038799	4,45454315744897	-2,63707188072674	0,00844363733079201	0,0270071282599301	-3,23173676954407	4,4396356769528	4,48347573145875
ENSG00000254701.3	AC138866.2	unprocessed_pseudogene	-0,0737731982522801	1,5969701723099	-2,4978534622477	0,0125947144943632	0,0369896716968034	-3,23182718639118	1,61225202933111	1,68577634409211
ENSG00000247796.2	AC008966.1	antisense	-0,0591660824553947	1,3803921874693	-2,49763460962262	0,0126024608006142	0,037000980737012	-3,23206199053172	1,38502188395154	1,49419146012298
ENSG00000037042.8	TUBG2	protein_coding	-0,042675480435621	2,22046131910182	-2,53896331774091	0,011212367669995	0,0338733327710403	-3,23223066320991	2,23828538166035	2,26622280396509
ENSG00000198416.9	ZNF658B	transcribed_unprocessed_pseudogene	0,0789985460492951	0,743031243162403	2,4708819880482	0,01358176523257	0,0391941666680268	-3,23265700379739	0,858021254163486	0,820392361387893
ENSG00000172731.13	LRRC20	protein_coding	-0,0540800696828798	1,41135675300358	-2,49696318633317	0,0126262522328811	0,0370536516940847	-3,23467707585051	1,45576783986129	1,48408062289165
ENSG00000121067.17	SPOP	protein_coding	0,0239344690782203	6,88881526986088	2,64632685982213	0,00821705134215151	0,0264471547433937	-3,23495357077027	6,8861286514316	6,89405779292987
ENSG00000176720.5	BOK	protein_coding	0,152398368371799	-0,736336568669484	2,41718494067019	0,015752487200697	0,0439920974514026	-3,23802706121021	-0,203651204917882	-0,519702251480423
ENSG00000279996.1	AC004491.1	TEC	0,110982430341055	0,89145025505046	2,47614556119486	0,0133839325415524	0,0387444654921259	-3,23865482923399	1,08849769450487	0,89665305879196
ENSG00000082805.19	ERC1	protein_coding	-0,0444818539065758	6,11711977686992	-2,65093224604332	0,00810634174646903	0,0261715612172923	-3,23903792804075	6,09149306015644	6,147070385879
ENSG00000015171.19	ZMYND11	protein_coding	-0,0404470252094721	5,85442008231252	-2,64803128507991	0,00817592150909805	0,0263370874998858	-3,23948397258811	5,82560219643345	5,88856274396238
ENSG00000090339.8	ICAM1	protein_coding	0,0604722167529949	4,79226082895927	2,63878132879233	0,00840136912226583	0,0269081786960987	-3,2395795913476	4,82962588465471	4,76642954979026
ENSG00000141026.5	MED9	protein_coding	-0,0256336161980783	3,43989934108771	-2,59830847748815	0,00945462817554515	0,0295346352281953	-3,24056767488625	3,45865611127741	3,44957856355947
ENSG00000072518.20	MARK2	protein_coding	0,0745052309159088	5,76231684351037	2,65150072957827	0,00809276896513671	0,0261445985139008	-3,24113821015648	5,81330352434652	5,71738222582176
ENSG00000275379.1	HIST1H3I	protein_coding	-0,0527682312215471	4,59713104323269	-2,6258988088489	0,00872462453066051	0,0277145430743189	-3,24163006133216	4,51784645166038	4,68918161190652
ENSG00000162490.6	DRAXIN	protein_coding	0,0730131599023646	2,50740112614297	2,54881213985978	0,0109019199672993	0,0331454660209376	-3,24172975010592	2,61695220342661	2,45631561831893
ENSG00000141510.17	TP53	protein_coding	-0,0460739028616297	4,3424902186779	-2,62753442339614	0,00868297531983335	0,0276238149682723	-3,24294782139691	4,33093706912762	4,36949813465019
ENSG00000075975.15	MKRN2	protein_coding	0,018916025709756	5,04267151513548	2,64159171198983	0,00833229052879613	0,0267591193381253	-3,24449347984975	5,0394679807623	5,05499974959869
ENSG00000280046.1	AC104581.4	TEC	-0,0577551372719549	0,290202419155689	-2,44076537415271	0,0147642035480731	0,0418286070990601	-3,24471316208357	0,419087775664373	0,421546962900805
ENSG00000237036.4	ZEB1-AS1	antisense	0,0445247031941939	2,12531412162645	2,5246866455086	0,0116763394864282	0,034918725580005	-3,24504876389521	2,18009563866002	2,14265206692529
ENSG00000178175.11	ZNF366	protein_coding	-0,0622663796204721	1,03216849091167	-2,48338730665613	0,0131159174845241	0,0381528783949898	-3,24510443916575	1,13533548012772	1,08969743129713
ENSG00000171298.12	GAA	protein_coding	0,0811292524667548	5,28577446475267	2,64685425050835	0,00820430501265697	0,0264152633866285	-3,24512960750627	5,35674996957229	5,22333014993664
ENSG00000213860.4	RPL21P75	processed_pseudogene	-0,119858692464103	-1,22284818153076	-2,36561268887696	0,018119153822899	0,0490860590444653	-3,24519766315786	-0,899262492810986	-0,762672895762583
ENSG00000232021.6	LEF1-AS1	processed_transcript	-0,0814204832625788	3,39236531736777	-2,59508545054705	0,009543367623459	0,0297628979437247	-3,2458237146708	3,31550104035896	3,50220805012881
ENSG00000076604.14	TRAF4	protein_coding	-0,047278706970538	2,92924810501105	-2,56872019774328	0,0102976458705917	0,0316016285876833	-3,24635163682667	2,91584463434767	2,98354999491867
ENSG00000116521.10	SCAMP3	protein_coding	-0,0320984466202203	3,7841796582706	-2,6026314991563	0,00933675953092763	0,0292820016591549	-3,24682072962924	3,76911173088176	3,82105105271236
ENSG00000223865.10	HLA-DPB1	protein_coding	-0,0504788528203841	7,64231859291649	-2,63584878444628	0,00847399661557532	0,0270814333293184	-3,24735516255088	7,61400042904908	7,67219953393302
ENSG00000165338.16	HECTD2	protein_coding	-0,0781945255398404	2,36578881390601	-2,55274220367218	0,0107801892737096	0,0328121255317077	-3,24884140569128	2,37187496641804	2,42431259501848
ENSG00000259196.1	HMBOX1-IT1	sense_intronic	-0,0656692546944603	0,741526648289594	-2,46780121788144	0,0136987525684409	0,0394633763709589	-3,24942289872845	0,825175234633887	0,854423335161146
ENSG00000124762.13	CDKN1A	protein_coding	-0,0822173651750475	3,45738717064272	-2,59278328773346	0,00960720734206325	0,0299026679390855	-3,24969970777747	3,42722965027011	3,51811612537355
ENSG00000261529.1	AC100774.1	sense_intronic	-0,0430198031392352	2,7023799869901	-2,56345427917753	0,010454509952417	0,0320054586714123	-3,24991095648628	2,69710095653999	2,75482600937664
ENSG00000140876.11	NUDT7	protein_coding	-0,0500891928506908	1,61577364275145	-2,49965865138399	0,0125309804485431	0,0368442536878499	-3,24994444183702	1,63135099965195	1,69858707020386
ENSG00000159958.6	TNFRSF13C	protein_coding	-0,100361358460538	2,71978989834194	-2,55646521492976	0,0106659890083322	0,0325375184201508	-3,25209720380148	2,69664889140899	2,79814139361091
ENSG00000149970.15	CNKSR2	protein_coding	-0,0677968561056339	4,568558793469	-2,63324668988435	0,00853891019247453	0,0272613677338228	-3,252484485612	4,4996910158525	4,65116701743507
ENSG00000186532.11	SMYD4	protein_coding	-0,0305999702343733	5,036134282062	-2,64007760443747	0,00836944350247564	0,026846664770859	-3,25250684177782	5,02084322972271	5,06080799177809
ENSG00000203697.11	CAPN8	protein_coding	-0,107025999905923	-0,443247724290575	-2,43148502600403	0,0151464313437725	0,042644376731333	-3,25280798228333	-0,122329075620965	-0,230255562451155
ENSG00000267383.6	AC011447.3	antisense	-0,0613723495689755	0,991549269855761	-2,47911034136843	0,0132736265647568	0,0385014216253047	-3,25308053469989	1,06368295196666	1,08293371958835
ENSG00000103319.11	EEF2K	protein_coding	-0,0543358302571803	4,51529017775161	-2,63034245295222	0,00861188643171466	0,0274620437563961	-3,25312726960564	4,51332025925751	4,53120242537456
ENSG00000168096.14	ANKS3	protein_coding	-0,0400548086255199	3,5059515665521	-2,59642712173981	0,00950633752749251	0,0296766454679125	-3,25352489986854	3,51555031833035	3,52410419353339
ENSG00000111879.19	FAM184A	protein_coding	-0,0709821508157952	2,42465481338722	-2,55322788815816	0,0107652298550906	0,0327770967025649	-3,25440023711134	2,4035670087063	2,50797578928272
ENSG00000260190.1	AL807752.5	sense_overlapping	0,0617622882397678	-0,446781138864644	2,39258895253771	0,0168449463323409	0,0463211639445786	-3,25449904177731	-0,216826700361156	-0,264674436242488
ENSG00000197816.13	CCDC180	protein_coding	-0,0570322949572013	1,96120936667024	-2,5299313829331	0,0115039480759318	0,0345118442277956	-3,25467724059156	2,02451074922749	1,98461429943844
ENSG00000274290.2	HIST1H2BE	protein_coding	-0,0464111610442867	4,84943374183089	-2,62826545915052	0,00866441784120133	0,0275878781950151	-3,25580105598367	4,79837011929314	4,91150150678053
ENSG00000268573.1	AC011815.1	lincRNA	-0,0278234656461346	2,87180514405152	-2,56462840808964	0,0104193511810133	0,0319183994572698	-3,2558509064747	2,87442788245113	2,91041265988863
ENSG00000233527.8	ZNF529-AS1	antisense	-0,0286624166950919	2,39150735995583	-2,53765963323501	0,0112540450305535	0,0339551841487285	-3,25610765532694	2,4151976177704	2,42617187421497
ENSG00000154511.11	FAM69A	protein_coding	-0,0483322430783337	3,54453318495148	-2,59389425331431	0,00957635248049552	0,0298353081094936	-3,25717369677866	3,50206474760423	3,61334677043734
ENSG00000241081.1	RPL22P2	processed_pseudogene	-0,127701825157964	-1,47682178930092	-2,32680231783896	0,0201003258352556	0,0531938965681967	-3,25726226617138	-1,06989269375595	-0,981050305346123
ENSG00000129654.7	FOXJ1	protein_coding	-0,12408954343175	-1,3713381120053	-2,3730019178772	0,0177619880203492	0,0483529269754305	-3,25739008948357	-0,943279415325219	-0,88541163529106
ENSG00000159708.17	LRRC36	protein_coding	-0,103327198035726	-0,799539887923793	-2,40223080013623	0,0164090020550001	0,0453832274273994	-3,25906626169176	-0,478358954139295	-0,503926703760039
ENSG00000236806.1	RPL7AP15	processed_pseudogene	-0,0771667397399129	-1,05509131296089	-2,3760353937272	0,0176171592792688	0,04805507720692	-3,25982844587924	-0,730084628783069	-0,736580692365263
ENSG00000133740.10	E2F5	protein_coding	-0,0685767239379946	3,37979707963793	-2,58848428214223	0,00972744122785013	0,0301932146346799	-3,26032500280086	3,33147579706919	3,45933592174878
ENSG00000157212.18	PAXIP1	protein_coding	-0,0225551165017732	4,92258248001045	-2,63632662504427	0,00846212420666363	0,0270480416338183	-3,26117731122585	4,92172227094497	4,93350173978031
ENSG00000099957.16	P2RX6	protein_coding	-0,103795338312958	-0,524058256976325	-2,40775568573759	0,0161636983788428	0,0448307219162649	-3,26146679786291	-0,24397606402925	-0,279799530104027
ENSG00000072609.17	CHFR	protein_coding	0,0402874241831909	6,87258615871196	2,63757626041401	0,00843114616779858	0,0269762594919154	-3,26297701004824	6,89981900224209	6,84801171197302
ENSG00000272195.1	AL356512.1	antisense	0,0476933550668103	2,11106909826335	2,50683656530464	0,0122803758734785	0,0362627110356908	-3,26300608328035	2,14941282753835	2,14537803882444
ENSG00000116983.12	HPCAL4	protein_coding	-0,0790819810595317	2,47085595478443	-2,55117299108988	0,0108286486165812	0,0329385122691077	-3,2630337730852	2,44921798892741	2,55106970417893
ENSG00000165929.12	TC2N	protein_coding	-0,0569244307817387	7,88279392510227	-2,62403635356854	0,00877226751935592	0,0278451620242659	-3,26318631777059	7,82175459642669	7,94514869448149
ENSG00000255468.7	AP001107.9	antisense	-0,0576675183331087	1,01491630863618	-2,46510956442905	0,01380169207679	0,0396756874531937	-3,26394083978963	1,08438801379453	1,10665731374721
ENSG00000227331.1	AC005042.1	processed_pseudogene	0,0577132766260655	1,1206370193027	2,47262950481481	0,0135157995114039	0,0390310318514183	-3,26419694353304	1,20819179578864	1,17442767652766
ENSG00000100345.21	MYH9	protein_coding	0,0838785829422814	9,25007214695527	2,60793714036172	0,00919389410086311	0,0289055300132399	-3,26479291129874	9,3249713798856	9,17571743039372
ENSG00000070770.8	CSNK2A2	protein_coding	-0,0291466729912768	5,49731885202409	-2,63945682424515	0,00838471895016034	0,0268865835883264	-3,26506794087597	5,49180561099919	5,50950997593944
ENSG00000126107.14	HECTD3	protein_coding	-0,0476893038152548	4,72435815565734	-2,62992453198985	0,00862243354649632	0,0274864486741473	-3,26519019786848	4,71724355991659	4,74331787883012
ENSG00000121892.14	PDS5A	protein_coding	-0,0321585542889639	7,36691248195259	-2,62978255359824	0,00862601929915451	0,0274932655380434	-3,26572073222421	7,33715874764039	7,39851069171161
ENSG00000166004.14	CEP295	protein_coding	0,0354939267850742	6,1122601407802	2,63789485280203	0,0084232646279792	0,0269601238202346	-3,26624086441361	6,11694104427682	6,11197310922901
ENSG00000177989.13	ODF3B	protein_coding	0,0812954203053188	4,57052555078212	2,6192041832077	0,00889696481251618	0,0281699498188727	-3,26728701261302	4,60684457800595	4,54821322593832
ENSG00000153774.8	CFDP1	protein_coding	-0,0254596083636364	4,43173019961943	-2,62184327976997	0,00882866618488596	0,0279935474625427	-3,26734181675621	4,41809034527385	4,45945315962467
ENSG00000172936.13	MYD88	protein_coding	0,0643595123717295	6,38674834158274	2,64049130535512	0,00835927746460315	0,0268185838063843	-3,26844200739971	6,41947707710466	6,35786837302749
ENSG00000213279.2	Z97192.2	lincRNA	-0,142772426208561	1,06428081382839	-2,4739405589702	0,0134664956923407	0,0389360048967585	-3,26845108936511	1,17919319977477	1,17268314639967
ENSG00000239789.5	MRPS17	protein_coding	-0,036928088195683	2,11081928196706	-2,5223071166981	0,0117553068655722	0,0351051421503554	-3,26882698129008	2,12039048107251	2,17261909956518
ENSG00000165138.17	ANKS6	protein_coding	-0,0380338679247156	3,43201050476001	-2,5885848231293	0,00972461405341576	0,0301893722109308	-3,26891844036796	3,43508467620678	3,45819971745783
ENSG00000285531.1	Z83840.1	processed_pseudogene	-0,0530515246712213	0,391058052068804	-2,42695856208733	0,0153360068670569	0,0430759701976363	-3,26954687496725	0,472890464264722	0,540395930602181
ENSG00000197283.16	SYNGAP1	protein_coding	-0,0794441043517135	3,080087990141	-2,57193078037331	0,0102030394067727	0,0313670394191706	-3,26976598126316	3,10651313771584	3,09544492037935
ENSG00000143498.17	TAF1A	protein_coding	-0,0441091233210295	3,6854689185618	-2,59588999149902	0,00952114688747703	0,0297082303341842	-3,27153983938825	3,65927655537817	3,73579138694145
ENSG00000173418.11	NAA20	protein_coding	-0,0287966354230819	4,35105243477184	-2,61621066102099	0,0089750073067116	0,0283581568194101	-3,27167082450266	4,33783734253718	4,37935433632697
ENSG00000237548.1	TTLL11-IT1	lincRNA	-0,0815194147106463	-0,943034201225625	-2,38403762098325	0,0172400654741342	0,0471890898770396	-3,27191765754158	-0,585654989676811	-0,654154227664239
ENSG00000074603.18	DPP8	protein_coding	0,0265338897591131	7,33346706516421	2,62803890127248	0,00867016525727723	0,0275969268142155	-3,27221244936911	7,33450547799903	7,33431239323823
ENSG00000253203.6	GUSBP3	transcribed_unprocessed_pseudogene	-0,105736762592559	-1,42426152120651	-2,35287564229389	0,0187496049668128	0,0503488119804322	-3,27319767877409	-1,05620589902018	-0,962290353736012
ENSG00000177688.6	SUMO4	protein_coding	0,0583145800442634	3,92594518888174	2,60013585613682	0,00940464294650607	0,0294511370609675	-3,2735260688183	3,92912375288627	3,94078835999197
ENSG00000164306.10	PRIMPOL	protein_coding	-0,0314096243888268	4,24343941400927	-2,61274173224333	0,00906620884313976	0,0285940068378354	-3,27402954095554	4,2265849472199	4,27601186597345
ENSG00000255987.1	TOMM20P2	processed_pseudogene	-0,0567276778991914	4,48977342199841	-2,61717112646896	0,00894990111927356	0,0282997794781998	-3,27449039349956	4,45483638721489	4,53852517093368
ENSG00000124299.13	PEPD	protein_coding	-0,033968894673765	4,9019128204145	-2,62893975995071	0,0086473320568095	0,0275473284841779	-3,27548137850836	4,8942784829072	4,91983567763815
ENSG00000281538.1	AC254562.3	lincRNA	-0,08449460948213	-1,05837680644711	-2,36451277822574	0,0181728538904645	0,0492027716335601	-3,2755074524563	-0,729373273788429	-0,734236547379124
ENSG00000251580.2	LINC02482	lincRNA	-0,0704426371160027	0,563560141440044	-2,43882610226022	0,0148433652336505	0,041984003272547	-3,2761342083137	0,650195638304681	0,693126109869047
ENSG00000277440.1	AC012676.4	sense_intronic	-0,052641827110032	0,397101848121541	-2,4235330641744	0,0154808588876526	0,0433930050803968	-3,27650272166182	0,471409449897568	0,556071086367573
ENSG00000242258.1	LINC00996	lincRNA	-0,0667691283764164	1,33532227018862	-2,47463765861299	0,0134403452289215	0,0388830317908175	-3,27688266682351	1,37981443493208	1,41910923473496
ENSG00000181938.13	GINS3	protein_coding	-0,0443301560574638	1,50744888338934	-2,49091268617149	0,0128424492517472	0,0375097253854872	-3,27723343326891	1,56625911212915	1,55914683254752
ENSG00000061794.12	MRPS35	protein_coding	-0,0416419618421	4,46043928056319	-2,61597149604478	0,00898126876637338	0,0283685037389472	-3,27811853763883	4,42705349442868	4,50470674150914
ENSG00000259088.1	AL137779.2	antisense	-0,0619974327608456	0,0286943361374468	-2,40815024274564	0,0161463042011543	0,0447957925158198	-3,27869696657921	0,138420228687274	0,219352104411522
ENSG00000266302.6	AC098850.3	protein_coding	-0,312325141780094	1,01378239614137	-2,49069284879566	0,0128503658583861	0,0375200660691519	-3,27878158436726	1,27717291368015	1,46052268922828
ENSG00000111247.14	RAD51AP1	protein_coding	-0,0770327695330248	0,854791427603393	-2,46691869450117	0,0137324287257676	0,039518439035704	-3,27919210719705	0,932694727298348	0,957106381083702
ENSG00000248671.7	ALG1L9P	processed_transcript	-0,0465977946493945	1,43666996569144	-2,48848803585611	0,0129300031687542	0,0376773032970786	-3,2795002388971	1,49342544794101	1,49645037718848
ENSG00000109680.10	TBC1D19	protein_coding	-0,0570565828735016	4,20318077352851	-2,61097692046678	0,00911292458813146	0,0287032192797455	-3,27959379981045	4,17899926727058	4,24409202696867
ENSG00000092199.17	HNRNPC	protein_coding	0,02937300041091	9,24718813581129	2,60197771344944	0,00935450057473445	0,0293134432394681	-3,28106655424859	9,23903412982872	9,25582425144368
ENSG00000100209.9	HSCB	protein_coding	-0,0352270612218172	2,67829929044604	-2,54228951317232	0,0111066538011657	0,0336333485743575	-3,28127575856228	2,69168709698017	2,7132008873165
ENSG00000069966.18	GNB5	protein_coding	-0,0335343439778315	5,71656697808257	-2,63343062957497	0,00853430693624902	0,0272512513970392	-3,28147658435378	5,68928588513198	5,74970794656622
ENSG00000071575.11	TRIB2	protein_coding	-0,0429447331940942	6,38804600787315	-2,6318957134844	0,00857278774099191	0,0273603286169157	-3,28190010628269	6,34039518294323	6,4393993218683
ENSG00000011523.13	CEP68	protein_coding	-0,0384784269558551	4,88185072537347	-2,62658607581466	0,00870710227823212	0,0276823815635997	-3,28241668788556	4,85937702418279	4,91482147327288
ENSG00000224728.1	IMPDH1P8	processed_pseudogene	-0,0710537497632564	-0,625237884245829	-2,38558058881864	0,0171681757953612	0,0470601251671979	-3,28321600197549	-0,383951111672704	-0,373390141025031
ENSG00000283294.1	AP005212.4	processed_transcript	-0,0816971061777718	-1,06527037195084	-2,36920615908857	0,0179446809931308	0,0487106544935	-3,28407975993333	-0,739830397482122	-0,730173476174435
ENSG00000142731.10	PLK4	protein_coding	-0,0674048868511927	1,72270268957958	-2,50257681677878	0,0124285560362129	0,0366035427075815	-3,28413651098029	1,75118782449676	1,79218854687052
ENSG00000152952.11	PLOD2	protein_coding	-0,109724092488784	0,669537049818204	-2,46445324198168	0,0138268958993745	0,0397060792901766	-3,28416635492517	0,77281475654921	0,799259015965124
ENSG00000148337.20	CIZ1	protein_coding	-0,0638499259530984	3,79572813173221	-2,59281117901001	0,00960643163286572	0,0299026679390855	-3,28584430248349	3,79916400431723	3,81571215834144
ENSG00000005302.18	MSL3	protein_coding	0,032902573213347	6,69959947560816	2,62969566249226	0,0086282144461893	0,027495648652879	-3,28604423347614	6,70038270405317	6,70169239093407
ENSG00000141644.17	MBD1	protein_coding	0,0266857013055803	6,08183149448333	2,63255131145051	0,00855633274869389	0,0273124007551989	-3,28640391765314	6,09418502714543	6,07398815384487
ENSG00000230417.11	LINC00856	lincRNA	0,109157233505285	-0,735145587586187	2,39971845351386	0,0165216282939468	0,0456395470125424	-3,28682606562238	-0,300995396162827	-0,546217108975345
ENSG00000066697.14	MSANTD3	protein_coding	-0,0381009055428971	3,10057716978674	-2,56363288644801	0,0104491548324112	0,0319942206957582	-3,28942349774407	3,09810913616987	3,13864557212341
ENSG00000121864.9	ZNF639	protein_coding	-0,0362317052042344	4,95740150806569	-2,62216144429046	0,00882046398006685	0,0279722093097412	-3,28984624426607	4,92895602105787	4,99584882967512
ENSG00000199165.3	MIRLET7A1	miRNA	0,0582474579672306	0,349835224065336	2,41583394706443	0,0158108331357892	0,0441096469742183	-3,29007665114489	0,483565694213014	0,458294403848471
ENSG00000020426.10	MNAT1	protein_coding	-0,0466965329420725	4,08470134665213	-2,60247934657298	0,00934088563879392	0,0292852720902012	-3,29021328431856	4,05102920226421	4,13662011242795
ENSG00000253598.1	SLC10A5	protein_coding	-0,0667418465364932	-0,278943813066742	-2,39934570452468	0,0165383960612012	0,0456765588221254	-3,29054771404088	-0,102304352793909	-0,0748652552033875
ENSG00000235701.1	PCBP2P1	processed_pseudogene	-0,0641277594812243	-0,718956716072652	-2,37152245260493	0,0178330009674096	0,0484668281090927	-3,29074761407048	-0,483311560861272	-0,455036168567976
ENSG00000253006.1	RN7SKP283	misc_RNA	-0,116099575959013	-1,21893584407579	-2,34891447633297	0,0189495491907299	0,0508067235606359	-3,29131818345835	-0,855766152658179	-0,807971596855129
ENSG00000232166.1	AL122008.2	processed_pseudogene	-0,120543149133037	-1,50033050745664	-2,34588030948817	0,0191039619139115	0,0511269175143227	-3,29141588310376	-1,06185699156455	-1,01368086964465
ENSG00000187815.9	ZFP69	protein_coding	-0,032221550197943	2,8912260339632	-2,55224572623633	0,0107955002385688	0,0328482015908784	-3,29146970830643	2,89945447346112	2,92383843189649
ENSG00000116824.4	CD2	protein_coding	-0,0580807665955376	5,58241195776239	-2,62658170497686	0,00870721361563004	0,0276823815635997	-3,29164024355534	5,53445240063625	5,63368987886681
ENSG00000245532.8	NEAT1	lincRNA	0,103087507286565	12,0130838627329	2,55796117868359	0,0106204056729536	0,032414078753764	-3,29342762523646	12,0824557345768	11,9437959301313
ENSG00000140830.8	TXNL4B	protein_coding	0,0217742549121675	4,70728932015186	2,61605731990748	0,00897902140532819	0,0283661218386187	-3,29350308239834	4,70372477130864	4,72243015471175
ENSG00000167633.18	KIR3DL1	protein_coding	0,12556838942203	0,523949425236769	2,44259421489244	0,0146898911527515	0,0416791869227301	-3,29351373955384	0,791704627421943	0,537925842341916
ENSG00000217783.2	LDHAL6FP	processed_pseudogene	-0,0577413856485331	0,442153468948193	-2,43222437341065	0,0151156633420884	0,0426145949608656	-3,29362357730811	0,551097410566044	0,562688507828341
ENSG00000007237.18	GAS7	protein_coding	0,0745606200241768	6,7041005932789	2,62618155917977	0,00871741183887175	0,0276962628016738	-3,29415645054414	6,76324743034643	6,64810341398857
ENSG00000261064.1	LINC02256	lincRNA	0,043657769960975	2,22912909066801	2,51575382602977	0,01197524169924	0,0355218131353472	-3,29527980950485	2,28947395071173	2,23496550940299
ENSG00000274487.2	AC244154.1	transcribed_unprocessed_pseudogene	0,0464054948722689	2,37310861147977	2,51862945878973	0,0118782869870696	0,0353612191829453	-3,29654418878231	2,42457924321297	2,38201211590356
ENSG00000254206.5	NPIPB11	protein_coding	-0,0856589996683621	0,521697790681072	-2,4297217868908	0,0152200316003233	0,0428135229201454	-3,29669811719573	0,628268626781421	0,652503636659414
ENSG00000141161.11	UNC45B	protein_coding	-0,0827220745116639	0,857493585073317	-2,46225712584091	0,0139115262758721	0,039894829881713	-3,29698197087371	0,950136825068776	0,952114461910472
ENSG00000174306.21	ZHX3	protein_coding	-0,0369848022655068	3,61647850344236	-2,58807184113969	0,00973904658780073	0,0302144257687184	-3,29707991833486	3,63384881483214	3,62483334526969
ENSG00000216802.1	AL590617.1	processed_pseudogene	-0,0931087234116889	-1,0069148178819	-2,36441208394798	0,018177776970116	0,0492027716335601	-3,29743247219758	-0,661001521298858	-0,691340949915398
ENSG00000188994.12	ZNF292	protein_coding	0,0538669523840544	8,15517244350266	2,6084732333228	0,00917956787703683	0,0288753455817358	-3,29836512121742	8,15372408732354	8,1577286219124
ENSG00000262246.5	CORO7	protein_coding	0,0610731319763626	4,5180729396215	2,61082098646085	0,00911706258933152	0,0287114921994266	-3,29850891823714	4,57032419495763	4,47983370938444
ENSG00000146054.17	TRIM7	protein_coding	-0,0729709517453081	1,09961281256292	-2,46306066404958	0,013880507863452	0,0398239129095505	-3,30029274294061	1,22228684582667	1,13736338148013
ENSG00000283441.1	MIR499B	miRNA	0,0966573400638887	-1,27617334758223	2,34376052260458	0,0192124928994943	0,0513594870699121	-3,30042279769414	-0,858145431689771	-0,942072715688046
ENSG00000225314.1	AC018634.1	processed_pseudogene	0,075183041118968	1,63627643566898	2,49302953390119	0,0127664398114801	0,0373669168965912	-3,30184191185172	1,75489967296562	1,62160162434624
ENSG00000182054.9	IDH2	protein_coding	-0,0387923917169636	5,2571913156132	-2,62249504985462	0,00881187102793419	0,0279496246529701	-3,30210004265093	5,25455301052051	5,26791151149867
ENSG00000150433.9	TMEM218	protein_coding	-0,0234259447194666	4,87679823584937	-2,61679904163976	0,00895961981039878	0,0283145333761048	-3,30350590805443	4,86092830714872	4,90276666221599
ENSG00000133661.15	SFTPD	protein_coding	-0,100771575764811	-0,580570590474591	-2,3854203355074	0,0171756300191985	0,0470737653794106	-3,30353614204086	-0,298871327026461	-0,337826320306878
ENSG00000153363.12	LINC00467	lincRNA	-0,0354059359059912	2,28982103759806	-2,51663125434589	0,0119455841817182	0,0354670705088965	-3,30498479409912	2,32107481288046	2,32174660826616
ENSG00000211882.1	TRAJ7	TR_J_gene	-0,0570259271575257	3,02909016536973	-2,55420335322482	0,010735240651908	0,0327063731078514	-3,3056001113309	2,99436043345753	3,09942655585794
ENSG00000148468.16	FAM171A1	protein_coding	-0,0556482343049755	1,48382479588201	-2,47724663597285	0,0133428722572426	0,0386585571835471	-3,30790870394739	1,51709881274368	1,56382286231752
ENSG00000278941.1	SMG6-IT1	TEC	-0,0753686017569381	0,155700871526063	-2,40814833515349	0,0161463882583606	0,0447957925158198	-3,30895426980272	0,296972774933386	0,306465715186873
ENSG00000196188.10	CTSE	protein_coding	-0,119404285358234	1,38813914719061	-2,46485688942562	0,0138113903862416	0,0396846045984857	-3,30909196499401	1,38587366313452	1,53812411081715
ENSG00000236469.1	AC007881.2	antisense	-0,124728141098055	-1,42274216798161	-2,34282326923955	0,0192606510663002	0,0514647936265873	-3,30927917353132	-0,972652217477813	-0,958369296797004
ENSG00000240677.1	MYL6P4	processed_pseudogene	-0,0975837412292932	-1,49529566166421	-2,34386868685552	0,0192069419650576	0,0513591032612944	-3,31005418514999	-1,05597922083466	-1,03867097624527
ENSG00000272779.1	AC245060.4	unprocessed_pseudogene	-0,0544101196698383	4,6589711401715	-2,60846704241147	0,00917973320531177	0,0288753455817358	-3,31083170880101	4,61950183194528	4,70756659829421
ENSG00000182397.14	DNM1P46	transcribed_unprocessed_pseudogene	-0,061827120369112	1,18940935953184	-2,46536547174134	0,0137918758388909	0,0396572513522314	-3,3113783609208	1,25855802075522	1,26363583294923
ENSG00000198466.11	ZNF587	protein_coding	0,0369867575776998	6,42333006733595	2,62162689526858	0,00883424842132891	0,0280065725987256	-3,31145461883099	6,43878434421289	6,4114872823711
ENSG00000229727.6	AC013460.1	processed_transcript	-0,106614413701512	-1,08323836770239	-2,35495734505252	0,018645271042607	0,0501110348716376	-3,31277991186536	-0,70213116484512	-0,738635387154592
ENSG00000233579.1	KRT8P15	processed_pseudogene	-0,0818465142895708	-0,937011484753936	-2,35835861734071	0,018475894781258	0,0497615337111552	-3,31285241333617	-0,614482432422986	-0,636530260535701
ENSG00000109819.8	PPARGC1A	protein_coding	0,153421218892319	-0,231803789694561	2,40758403973746	0,0161712705944269	0,0448451760893042	-3,31329212271686	0,168375664565326	-0,0782737711895005
